Id	id_lot	nb_piece	typologie	prix_tva_reduite	prix_tva_normale	prix_HT	prix_m2_HT	prix_m2_TTC	orientation	exterieur	balcony	garden	parking	ville	departement	date_fin_programme	adresse_entiere	date_extraction	surface	etage	nom_programme	promoteur	index
347	44_3_SOLSTICES_Bouygues	2	Appartement						NE	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	44.2	3.0	SOLSTICES	Bouygues	347.0
348	41_2_SOLSTICES_Bouygues	2	Appartement		175000.0	145833.33	3518.3	4221.95	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	41.45	2.0	SOLSTICES	Bouygues	348.0
349	40_3_SOLSTICES_Bouygues	2	Appartement		176000.0	146666.67	3634.86	4361.83	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	40.35	3.0	SOLSTICES	Bouygues	349.0
350	41_3_SOLSTICES_Bouygues	2	Appartement		182000.0	151666.67	3659.03	4390.83	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	41.45	3.0	SOLSTICES	Bouygues	350.0
353	40_4_SOLSTICES_Bouygues	2	Appartement		192000.0	160000.0	3985.06	4782.07	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	40.15	4.0	SOLSTICES	Bouygues	353.0
354	59_2_SOLSTICES_Bouygues	3	Appartement		196000.0	163333.33	2759.01	3310.81	NE	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	59.2	2.0	SOLSTICES	Bouygues	354.0
355	46_4_SOLSTICES_Bouygues	2	Appartement		200000.0	166666.67	3611.41	4333.69	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	46.15	4.0	SOLSTICES	Bouygues	355.0
357	52_3_SOLSTICES_Bouygues	2	Appartement		207000.0	172500.0	3257.79	3909.35	NE	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	52.95	3.0	SOLSTICES	Bouygues	357.0
358	59_2__1_SOLSTICES_Bouygues	3	Appartement		207000.0	172500.0	2896.73	3476.07	NO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	59.55	2.0	SOLSTICES	Bouygues	358.0
359	62_2_SOLSTICES_Bouygues	3	Appartement		208000.0	173333.33	2768.9	3322.68	SE	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	62.6	2.0	SOLSTICES	Bouygues	359.0
360	61_2_SOLSTICES_Bouygues	3	Appartement		211000.0	175833.33	2861.4	3433.69	NO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	61.45	2.0	SOLSTICES	Bouygues	360.0
362	57_2_SOLSTICES_Bouygues	3	Appartement		214000.0	178333.33	3085.35	3702.42	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	57.8	2.0	SOLSTICES	Bouygues	362.0
363	57_3_SOLSTICES_Bouygues	3	Appartement		214000.0	178333.33	3085.35	3702.42	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	57.8	3.0	SOLSTICES	Bouygues	363.0
364	75_1_SOLSTICES_Bouygues	4	Appartement		214000.0	178333.33	2369.88	2843.85	E	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	75.25	1.0	SOLSTICES	Bouygues	364.0
368	62_2__1_SOLSTICES_Bouygues	3	Appartement		219000.0	182500.0	2906.05	3487.26	E	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	62.8	2.0	SOLSTICES	Bouygues	368.0
373	77_2_SOLSTICES_Bouygues	4	Appartement		240000.0	200000.0	2569.04	3082.85	E	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	77.85	2.0	SOLSTICES	Bouygues	373.0
375	78_2_SOLSTICES_Bouygues	4	Appartement		242000.0	201666.67	2570.64	3084.77	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	78.45	2.0	SOLSTICES	Bouygues	375.0
378	81_2_SOLSTICES_Bouygues	4	Appartement		252000.0	210000.0	2564.1	3076.92	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	81.9	2.0	SOLSTICES	Bouygues	378.0
379	81_3_SOLSTICES_Bouygues	4	Appartement		252000.0	210000.0	2564.1	3076.92	SO	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	81.9	3.0	SOLSTICES	Bouygues	379.0
381	84_2_SOLSTICES_Bouygues	4	Appartement		261000.0	217500.0	2560.33	3072.4	E	0	1	0	1	Dijon	21	fevrier 2024	RUE DES MARAICHERS 21000 Dijon	2021-11-08	84.95	2.0	SOLSTICES	Bouygues	381.0
400	43_2_PALOMA_Bouygues	2	Appartement		226000.0	188333.33	4303.78	5164.53	NO	0	1	0	0	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	43.76	2.0	PALOMA	Bouygues	400.0
401	43_3_PALOMA_Bouygues	2	Appartement		226000.0	188333.33	4303.78	5164.53	NO	0	1	0	0	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	43.76	3.0	PALOMA	Bouygues	401.0
402	46_1_PALOMA_Bouygues	2	Appartement		230000.0	191666.67	4135.2	4962.24	E	0	1	0	0	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	46.35	1.0	PALOMA	Bouygues	402.0
403	46_2_PALOMA_Bouygues	2	Appartement		230000.0	191666.67	4135.2	4962.24	E	0	1	0	0	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	46.35	2.0	PALOMA	Bouygues	403.0
404	43_4_PALOMA_Bouygues	2	Appartement		236000.0	196666.67	4494.21	5393.05	NO	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	43.76	4.0	PALOMA	Bouygues	404.0
405	43_6_PALOMA_Bouygues	2	Appartement		246000.0	205000.0	4759.69	5711.63	NO	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	43.07	6.0	PALOMA	Bouygues	405.0
407	44_2_PALOMA_Bouygues	2	Appartement		246000.0	205000.0	4624.41	5549.29	O	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	44.33	2.0	PALOMA	Bouygues	407.0
408	58_1_PALOMA_Bouygues	3	Appartement		299000.0	249166.67	4279.01	5134.81	S	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	58.23	1.0	PALOMA	Bouygues	408.0
409	60_2_PALOMA_Bouygues	3	Appartement		299000.0	249166.67	4142.42	4970.91	N	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	60.15	2.0	PALOMA	Bouygues	409.0
410	58_2_PALOMA_Bouygues	3	Appartement		309000.0	257500.0	4422.12	5306.54	S	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	58.23	2.0	PALOMA	Bouygues	410.0
411	58_3_PALOMA_Bouygues	3	Appartement		319000.0	265833.33	4565.23	5478.28	S	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	58.23	3.0	PALOMA	Bouygues	411.0
412	64_2_PALOMA_Bouygues	3	Appartement		329000.0	274166.67	4283.18	5139.82	NE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	64.01	2.0	PALOMA	Bouygues	412.0
413	64_3_PALOMA_Bouygues	3	Appartement		335000.0	279166.67	4361.3	5233.56	NE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	64.01	3.0	PALOMA	Bouygues	413.0
414	63_4_PALOMA_Bouygues	3	Appartement		339000.0	282500.0	4416.13	5299.36	NE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	63.97	4.0	PALOMA	Bouygues	414.0
416	69_2_PALOMA_Bouygues	3	Appartement		365000.0	304166.67	4363.31	5235.98	O	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	69.71	2.0	PALOMA	Bouygues	416.0
418	74_2_PALOMA_Bouygues	3	Appartement		389000.0	324166.67	4375.9	5251.08	S	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	74.08	2.0	PALOMA	Bouygues	418.0
419	71_4_PALOMA_Bouygues	3	Appartement		396000.0	330000.0	4628.33	5554.0	S	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	71.3	4.0	PALOMA	Bouygues	419.0
420	78_1_PALOMA_Bouygues	4	Appartement		399000.0	332500.0	4240.53	5088.64	SE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	78.41	1.0	PALOMA	Bouygues	420.0
421	71_5_PALOMA_Bouygues	3	Appartement		399000.0	332500.0	4659.47	5591.37	S	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	71.36	5.0	PALOMA	Bouygues	421.0
422	78_2_PALOMA_Bouygues	4	Appartement		409000.0	340833.33	4346.26	5215.51	SE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	78.42	2.0	PALOMA	Bouygues	422.0
423	78_3_PALOMA_Bouygues	4	Appartement		419000.0	349166.67	4451.95	5342.34	SE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	78.43	3.0	PALOMA	Bouygues	423.0
424	97_4_PALOMA_Bouygues	4	Appartement		499000.0	415833.33	4264.52	5117.42	SE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	97.51	4.0	PALOMA	Bouygues	424.0
428	132_4_PALOMA_Bouygues	5	Appartement		659000.0	549166.67	4140.28	4968.34	S	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	132.64	4.0	PALOMA	Bouygues	428.0
429	132_3_PALOMA_Bouygues	5	Appartement		689000.0	574166.67	4332.35	5198.82	SO	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	132.53	3.0	PALOMA	Bouygues	429.0
431	113_5_PALOMA_Bouygues	5	Appartement		749000.0	624166.67	5506.06	6607.27	NE	0	1	0	1	Rennes	35	mai 2024	34 RUE DE CHATEAUGIRON 35000 Rennes	2021-11-08	113.36	5.0	PALOMA	Bouygues	431.0
437	106_4_LEGABRIEL_Bouygues	4	Appartement		941000.0	784166.67	7354.78	8825.74	S	0	1	0	1	Rennes	35	fevrier 2023	10 rue de la Sant̩ 35000 Rennes	2021-11-08	106.62	4.0	LE GABRIEL	Bouygues	437.0
438	109_5_LEGABRIEL_Bouygues	4	Appartement		942000.0	785000.0	7167.64	8601.17	O	0	1	0	1	Rennes	35	fevrier 2023	10 rue de la Sant̩ 35000 Rennes	2021-11-08	109.52	5.0	LE GABRIEL	Bouygues	438.0
440	30_2_LECLOSDELAVICOMTE_Bouygues	1	Appartement		208000.0	173333.33	5627.71	6753.25	E	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	30.8	2.0	LE CLOS DE LA VICOMTE	Bouygues	440.0
441	39_LECLOSDELAVICOMTE_Bouygues	2	Appartement		236000.0	196666.67	4941.37	5929.65	E	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	39.8	0.0	LE CLOS DE LA VICOMTE	Bouygues	441.0
442	40_LECLOSDELAVICOMTE_Bouygues	2	Appartement		236000.0	196666.67	4880.07	5856.08	E	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	40.3	0.0	LE CLOS DE LA VICOMTE	Bouygues	442.0
443	40_1_LECLOSDELAVICOMTE_Bouygues	2	Appartement		237000.0	197500.0	4876.54	5851.85	O	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	40.5	1.0	LE CLOS DE LA VICOMTE	Bouygues	443.0
444	59_1_LECLOSDELAVICOMTE_Bouygues	3	Appartement		340000.0	283333.33	4769.92	5723.91	O	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	59.4	1.0	LE CLOS DE LA VICOMTE	Bouygues	444.0
446	61_LECLOSDELAVICOMTE_Bouygues	3	Appartement		351000.0	292500.0	4771.62	5725.94	S	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	61.3	0.0	LE CLOS DE LA VICOMTE	Bouygues	446.0
447	67_2_LECLOSDELAVICOMTE_Bouygues	3	Appartement		363000.0	302500.0	4481.48	5377.78	S	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	67.5	2.0	LE CLOS DE LA VICOMTE	Bouygues	447.0
448	68_2_LECLOSDELAVICOMTE_Bouygues	3	Appartement		382000.0	318333.33	4647.2	5576.64	O	0	1	0	1	Dinard	35	mai 2024	7 AVENUE GEORGES PIAN 35800 Dinard	2021-11-08	68.5	2.0	LE CLOS DE LA VICOMTE	Bouygues	448.0
495	63_2_Millsime_Bouygues	3	Appartement		371000.0	309166.67	4905.85	5887.02	SO	0	1	0	1	Rennes	35	novembre 2023	62 RUE ALPHONSE GUERIN 35000 Rennes	2021-11-08	63.02	2.0	Millsime	Bouygues	495.0
496	63_3_Millsime_Bouygues	3	Appartement		388000.0	323333.33	5130.65	6156.78	SO	0	1	0	1	Rennes	35	novembre 2023	62 RUE ALPHONSE GUERIN 35000 Rennes	2021-11-08	63.02	3.0	Millsime	Bouygues	496.0
497	88_1_Millsime_Bouygues	4	Appartement		472000.0	393333.33	4429.43	5315.32	SE / N	0	1	0	1	Rennes	35	novembre 2023	62 RUE ALPHONSE GUERIN 35000 Rennes	2021-11-08	88.8	1.0	Millsime	Bouygues	497.0
499	88_2_Millsime_Bouygues	4	Appartement		496000.0	413333.33	4654.65	5585.59	SE	0	1	0	1	Rennes	35	novembre 2023	62 RUE ALPHONSE GUERIN 35000 Rennes	2021-11-08	88.8	2.0	Millsime	Bouygues	499.0
500	92_2_Millsime_Bouygues	4	Appartement		508000.0	423333.33	4573.12	5487.74	S / N	0	1	0	1	Rennes	35	novembre 2023	62 RUE ALPHONSE GUERIN 35000 Rennes	2021-11-08	92.57	2.0	Millsime	Bouygues	500.0
502	115_4_Millsime_Bouygues	5	Appartement		586000.0	488333.33	4213.4	5056.08	SE	0	1	0	1	Rennes	35	novembre 2023	62 RUE ALPHONSE GUERIN 35000 Rennes	2021-11-08	115.9	4.0	Millsime	Bouygues	502.0
507	40_5_MYCAMPUSVILLEJEAN-UNIVERSITE_Bouygues	2	Appartement		232000.0	193333.33	4826.09	5791.31	NE	0	1	0	1	Rennes	35	novembre 2022	167 bd St JB de la Salle 35000 Rennes	2021-11-08	40.06	5.0	MY CAMPUS VILLEJEAN-UNIVERSITE	Bouygues	507.0
520	38_6_L'ESPLANADE_Bouygues	2	Appartement		197000.0	164166.67	4266.29	5119.54	NO	0	1	0	0	Rennes	35	novembre 2023	171 rue Ch̢teaugiron 35000 Rennes	2021-11-08	38.48	6.0	L'ESPLANADE	Bouygues	520.0
521	61_1_L'ESPLANADE_Bouygues	3	Appartement		268000.0	223333.33	3619.66	4343.6	SO	0	1	0	1	Rennes	35	novembre 2023	171 rue Ch̢teaugiron 35000 Rennes	2021-11-08	61.7	1.0	L'ESPLANADE	Bouygues	521.0
524	63_8_L'ESPLANADE_Bouygues	3	Appartement		279000.0	232500.0	3663.73	4396.47	SE	0	1	0	1	Rennes	35	novembre 2023	171 rue Ch̢teaugiron 35000 Rennes	2021-11-08	63.46	8.0	L'ESPLANADE	Bouygues	524.0
525	65_6_L'ESPLANADE_Bouygues	3	Appartement		282000.0	235000.0	3566.01	4279.21	NE	0	1	0	1	Rennes	35	novembre 2023	171 rue Ch̢teaugiron 35000 Rennes	2021-11-08	65.9	6.0	L'ESPLANADE	Bouygues	525.0
531	43_2_L'AMIRAL_Bouygues	2	Appartement		244900.0	204083.33	4724.15	5668.98	N	0	1	0	1	Saint-Malo	35	aout 2024	2 QUAI DU VAL 35400 Saint-Malo	2021-11-08	43.2	2.0	L'AMIRAL	Bouygues	531.0
532	40_3_L'AMIRAL_Bouygues	2	Appartement		250900.0	209083.33	5112.06	6134.47	N	0	1	0	1	Saint-Malo	35	aout 2024	2 QUAI DU VAL 35400 Saint-Malo	2021-11-08	40.9	3.0	L'AMIRAL	Bouygues	532.0
534	54_1_L'AMIRAL_Bouygues	2	Appartement		294900.0	245750.0	4492.69	5391.22	O	0	1	0	1	Saint-Malo	35	aout 2024	2 QUAI DU VAL 35400 Saint-Malo	2021-11-08	54.7	1.0	L'AMIRAL	Bouygues	534.0
535	54_2_L'AMIRAL_Bouygues	2	Appartement		304900.0	254083.33	4645.03	5574.04	O	0	1	0	1	Saint-Malo	35	aout 2024	2 QUAI DU VAL 35400 Saint-Malo	2021-11-08	54.7	2.0	L'AMIRAL	Bouygues	535.0
536	82_1_L'AMIRAL_Bouygues	4	Appartement		469900.0	391583.33	4746.46	5695.76	O	0	1	0	1	Saint-Malo	35	aout 2024	2 QUAI DU VAL 35400 Saint-Malo	2021-11-08	82.5	1.0	L'AMIRAL	Bouygues	536.0
537	82_2_L'AMIRAL_Bouygues	4	Appartement		495900.0	413250.0	4996.98	5996.37	O	0	1	0	1	Saint-Malo	35	aout 2024	2 QUAI DU VAL 35400 Saint-Malo	2021-11-08	82.7	2.0	L'AMIRAL	Bouygues	537.0
544	41_1_LaLisired'Apign_Bouygues	2	Appartement		174500.0	145416.67	3539.84	4247.81	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	41.08	1.0	La Lisire d'Apign	Bouygues	544.0
547	42_1_LaLisired'Apign_Bouygues	2	Appartement		181500.0	151250.0	3594.34	4313.21	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	42.08	1.0	La Lisire d'Apign	Bouygues	547.0
548	42_1__1_LaLisired'Apign_Bouygues	2	Appartement		181500.0	151250.0	3594.34	4313.21	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	42.08	1.0	La Lisire d'Apign	Bouygues	548.0
549	42_1__2_LaLisired'Apign_Bouygues	2	Appartement		182500.0	152083.33	3591.11	4309.33	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	42.35	1.0	La Lisire d'Apign	Bouygues	549.0
553	39_3_LaLisired'Apign_Bouygues	2	Appartement		184500.0	153750.0	3881.6	4657.91	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	39.61	3.0	La Lisire d'Apign	Bouygues	553.0
554	39_3__1_LaLisired'Apign_Bouygues	2	Appartement		186500.0	155416.67	3917.74	4701.29	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	39.67	3.0	La Lisire d'Apign	Bouygues	554.0
555	39_3__2_LaLisired'Apign_Bouygues	2	Appartement		186500.0	155416.67	3937.59	4725.11	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	39.47	3.0	La Lisire d'Apign	Bouygues	555.0
558	45_1_LaLisired'Apign_Bouygues	2	Appartement		190500.0	158750.0	3507.51	4209.01	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	45.26	1.0	La Lisire d'Apign	Bouygues	558.0
559	40_3_LaLisired'Apign_Bouygues	2	Appartement		190500.0	158750.0	3961.82	4754.18	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	40.07	3.0	La Lisire d'Apign	Bouygues	559.0
561	43_3_LaLisired'Apign_Bouygues	2	Appartement		194500.0	162083.33	3698.0	4437.6	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	43.83	3.0	La Lisire d'Apign	Bouygues	561.0
562	43_3__1_LaLisired'Apign_Bouygues	2	Appartement		194500.0	162083.33	3697.16	4436.59	NE	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	43.84	3.0	La Lisire d'Apign	Bouygues	562.0
564	48_3_LaLisired'Apign_Bouygues	2	Appartement		210500.0	175416.67	3642.37	4370.85	SE	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	48.16	3.0	La Lisire d'Apign	Bouygues	564.0
568	59_3_LaLisired'Apign_Bouygues	3	Appartement		235500.0	196250.0	3305.54	3966.65	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	59.37	3.0	La Lisire d'Apign	Bouygues	568.0
569	59_3__1_LaLisired'Apign_Bouygues	3	Appartement		235500.0	196250.0	3320.64	3984.77	E	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	59.1	3.0	La Lisire d'Apign	Bouygues	569.0
571	62_1_LaLisired'Apign_Bouygues	3	Appartement		239500.0	199583.33	3169.5	3803.4	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	62.97	1.0	La Lisire d'Apign	Bouygues	571.0
574	62_1__2_LaLisired'Apign_Bouygues	3	Appartement		245500.0	204583.33	3250.45	3900.54	NO	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	62.94	1.0	La Lisire d'Apign	Bouygues	574.0
577	65_1_LaLisired'Apign_Bouygues	3	Appartement		249500.0	207916.67	3182.07	3818.49	SO	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	65.34	1.0	La Lisire d'Apign	Bouygues	577.0
580	60_3_LaLisired'Apign_Bouygues	3	Appartement		259500.0	216250.0	3567.89	4281.47	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	60.61	3.0	La Lisire d'Apign	Bouygues	580.0
581	60_3__1_LaLisired'Apign_Bouygues	3	Appartement		259500.0	216250.0	3569.66	4283.59	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	60.58	3.0	La Lisire d'Apign	Bouygues	581.0
582	60_3__2_LaLisired'Apign_Bouygues	3	Appartement		259700.0	216416.67	3572.41	4286.89	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	60.58	3.0	La Lisire d'Apign	Bouygues	582.0
584	61_3_LaLisired'Apign_Bouygues	3	Appartement		265500.0	221250.0	3605.77	4326.92	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	61.36	3.0	La Lisire d'Apign	Bouygues	584.0
585	64_3_LaLisired'Apign_Bouygues	3	Appartement		269500.0	224583.33	3470.08	4164.09	O	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	64.72	3.0	La Lisire d'Apign	Bouygues	585.0
586	83_3_LaLisired'Apign_Bouygues	4	Appartement		305000.0	254166.67	3045.37	3654.45	SO	0	1	0	1	LeRheu	35	novembre 2024	36 route nationale 35650 Le Rheu	2021-11-08	83.46	3.0	La Lisire d'Apign	Bouygues	586.0
589	65_2_DomaineVaujoyeux_Bouygues	3	Appartement		304000.0	253333.33	3847.71	4617.25	O	0	1	0	0	Cancale	35	aout 2023	4 rue Hamon Vaujoyeux 35260 Cancale	2021-11-08	65.84	2.0	Domaine Vaujoyeux	Bouygues	589.0
591	81_3_DomaineVaujoyeux_Bouygues	4	Appartement		402000.0	335000.0	4125.62	4950.74	E	0	1	0	1	Cancale	35	aout 2023	4 rue Hamon Vaujoyeux 35260 Cancale	2021-11-08	81.2	3.0	Domaine Vaujoyeux	Bouygues	591.0
594	81_2_ACAPELLA_Bouygues	3	Appartement		463000.0	385833.33	4751.64	5701.97	S	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	81.2	2.0	A CAPELLA	Bouygues	594.0
598	100_2_ACAPELLA_Bouygues	4	Appartement		533000.0	444166.67	4412.11	5294.53	SE	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	100.67	2.0	A CAPELLA	Bouygues	598.0
601	98_2_ACAPELLA_Bouygues	4	Appartement		569000.0	474166.67	4837.94	5805.53	O	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	98.01	2.0	A CAPELLA	Bouygues	601.0
603	102_2_ACAPELLA_Bouygues	4	Appartement		585000.0	487500.0	4779.41	5735.29	S	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	102.0	2.0	A CAPELLA	Bouygues	603.0
604	100_4_ACAPELLA_Bouygues	4	Appartement		589000.0	490833.33	4875.67	5850.8	SE	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	100.67	4.0	A CAPELLA	Bouygues	604.0
605	103_3_ACAPELLA_Bouygues	4	Appartement		595000.0	495833.33	4781.88	5738.26	O	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	103.69	3.0	A CAPELLA	Bouygues	605.0
606	102_3_ACAPELLA_Bouygues	4	Appartement		596000.0	496666.67	4869.28	5843.14	S	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	102.0	3.0	A CAPELLA	Bouygues	606.0
607	98_4_ACAPELLA_Bouygues	4	Appartement		609000.0	507500.0	5178.04	6213.65	O	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	98.01	4.0	A CAPELLA	Bouygues	607.0
608	124_6_ACAPELLA_Bouygues	5	Appartement		828000.0	690000.0	5555.11	6666.13	S	0	1	0	1	Vannes	56	novembre 2023	Rue du  116E RI & rue du Colonel POBEGUIN 56000 Vannes	2021-11-08	124.21	6.0	A CAPELLA	Bouygues	608.0
